"Disease1","Disease1_key","Disease1_name","Disease2","Disease2_key","Disease2_name","TestValue","ExpectedValue","Variance","PValue","AdjustedPValue"
"condition_708","708","Chronic or recurrent diarrhea","condition_1117","1117","Patellar luxation",1,3.25468289412567,3.24690147949886,0.894581944692629,1
"condition_708","708","Chronic or recurrent diarrhea","condition_1198","1198","Other orthopedic condition",5,4.69063553434835,4.68237926870824,0.443157948924139,1
"condition_708","708","Chronic or recurrent diarrhea","condition_1605","1605","Bordetella and/or parainfluenza (kennel cough)",18,16.4476114310036,16.3553545891782,0.350541895122484,1
"condition_708","708","Chronic or recurrent diarrhea","condition_1609","1609","Coccidia",12,8.98635239199637,8.9551198583274,0.156952179673712,1
"condition_708","708","Chronic or recurrent diarrhea","condition_1616","1616","Gastrointestinal parasites",10,7.80488970556009,7.78361743653462,0.215698811646428,1
"condition_708","708","Chronic or recurrent diarrhea","condition_1617","1617","Giardia",50,33.1125320415138,32.7436806162528,0.00158263459065988,1
"condition_708","708","Chronic or recurrent diarrhea","condition_1619","1619","Heartworm infection",0,3.59834145314229,3.59115573717976,0.971206344964027,1
"condition_708","708","Chronic or recurrent diarrhea","condition_1622","1622","Hookworms",8,11.7094752559596,11.659380020208,0.861340668241642,1
"condition_708","708","Chronic or recurrent diarrhea","condition_1630","1630","Parvovirus",1,3.21698842037707,3.2129327927078,0.891926270269516,1
"condition_708","708","Chronic or recurrent diarrhea","condition_1634","1634","Roundworms",15,12.9529489823084,12.8872646689822,0.284261643306839,1
"condition_708","708","Chronic or recurrent diarrhea","condition_1637","1637","Tapeworms",9,8.77411844165606,8.74768631562483,0.469561571894407,1
"condition_708","708","Chronic or recurrent diarrhea","condition_1698","1698","Other infectious disease",2,3.75175182985365,3.74640941521475,0.817276349294507,1
"condition_708","708","Chronic or recurrent diarrhea","condition_1701","1701","Chocolate",9,7.96767564620009,7.94910272815903,0.357127178737756,1
"condition_708","708","Chronic or recurrent diarrhea","condition_1703","1703","Grapes or raisins",3,4.53322761173994,4.52612788621966,0.764447173560145,1
"condition_708","708","Chronic or recurrent diarrhea","condition_1704","1704","Ingestion of human medications",8,5.5284204936096,5.51871307261096,0.146377582099082,1
"condition_708","708","Chronic or recurrent diarrhea","condition_1798","1798","Other ToxinConsumption",6,6.68849809729452,6.6686788776529,0.60511678666375,1
"condition_708","708","Chronic or recurrent diarrhea","condition_1801","1801","Dog bite",18,20.8165646730454,20.6346501109933,0.732384962511276,1
"condition_708","708","Chronic or recurrent diarrhea","condition_1805","1805","Fractured bone (other bone in limb)",1,4.6973875998417,4.68929048344284,0.956128374788322,1
"condition_708","708","Chronic or recurrent diarrhea","condition_1812","1812","Laceration",6,9.78386243641446,9.72830878407061,0.887464916593919,1
"condition_708","708","Chronic or recurrent diarrhea","condition_1813","1813","Penetrating wound (such as a stick)",3,4.25068308568825,4.24059385750707,0.728188302753159,1
"condition_708","708","Chronic or recurrent diarrhea","condition_1817","1817","Torn or broken toenail",3,9.66216978568556,9.6135309512627,0.98417060115578,1
"condition_708","708","Chronic or recurrent diarrhea","condition_1898","1898","Other trauma",6,11.7409011272582,11.6914450381276,0.953422198044296,1
"condition_709","709","Chronic or recurrent vomiting","condition_713","713","Foreign body ingestion or blockage",5,2.05942270426462,2.05815581310266,0.020196126261243,1
"condition_709","709","Chronic or recurrent vomiting","condition_916","916","Urinary tract infection (chronic or recurrent)",4,2.08059213990298,2.07877862135933,0.0915516039131148,1
"condition_709","709","Chronic or recurrent vomiting","condition_1110","1110","Hip dysplasia",1,0.969401525386981,0.969043760248848,0.487601526498939,1
"condition_709","709","Chronic or recurrent vomiting","condition_1117","1117","Patellar luxation",2,1.62421271034244,1.62173005883144,0.38396300260031,1
"condition_709","709","Chronic or recurrent vomiting","condition_1198","1198","Other orthopedic condition",0,1.44084252745544,1.44013020181199,0.885056079931094,1
"condition_709","709","Chronic or recurrent vomiting","condition_1605","1605","Bordetella and/or parainfluenza (kennel cough)",5,4.99952248483467,4.99182552451172,0.499914735640767,1
"condition_709","709","Chronic or recurrent vomiting","condition_1609","1609","Coccidia",2,2.60596808535582,2.60376151929573,0.646368280873514,1
"condition_709","709","Chronic or recurrent vomiting","condition_1616","1616","Gastrointestinal parasites",2,2.37933228284509,2.37760894892799,0.597162059314968,1
"condition_709","709","Chronic or recurrent vomiting","condition_1617","1617","Giardia",12,10.1676283959734,10.1355450329024,0.282456583144671,1
"condition_709","709","Chronic or recurrent vomiting","condition_1619","1619","Heartworm infection",0,1.47952841629664,1.47795654770942,0.888198904733372,1
"condition_709","709","Chronic or recurrent vomiting","condition_1622","1622","Hookworms",3,3.54933343870224,3.54546309413398,0.6147582059165,1
"condition_709","709","Chronic or recurrent vomiting","condition_1630","1630","Parvovirus",0,1.09048504987622,1.08998989378779,0.851872960420902,1
"condition_709","709","Chronic or recurrent vomiting","condition_1634","1634","Roundworms",2,3.6644925329498,3.66054045253727,0.807844320478483,1
"condition_709","709","Chronic or recurrent vomiting","condition_1637","1637","Tapeworms",2,2.86007065297025,2.85726256170294,0.694558697900079,1
"condition_709","709","Chronic or recurrent vomiting","condition_1698","1698","Other infectious disease",1,1.10170961665293,1.10131943546566,0.53860432463858,1
"condition_709","709","Chronic or recurrent vomiting","condition_1701","1701","Chocolate",3,2.79195890397363,2.78925982029359,0.450432991034573,1
"condition_709","709","Chronic or recurrent vomiting","condition_1703","1703","Grapes or raisins",2,1.43620987687441,1.43553877370252,0.31897942657572,1
"condition_709","709","Chronic or recurrent vomiting","condition_1704","1704","Ingestion of human medications",2,1.76199249251698,1.76101954174987,0.428830279195255,1
"condition_709","709","Chronic or recurrent vomiting","condition_1798","1798","Other ToxinConsumption",2,2.14218856583892,2.14029406407385,0.538712811219928,1
"condition_709","709","Chronic or recurrent vomiting","condition_1801","1801","Dog bite",6,5.89971830167178,5.88909542182923,0.483518988517964,1
"condition_709","709","Chronic or recurrent vomiting","condition_1805","1805","Fractured bone (other bone in limb)",0,1.39760538034774,1.39696687055582,0.881491113446384,1
"condition_709","709","Chronic or recurrent vomiting","condition_1812","1812","Laceration",2,2.5872425846564,2.58517971768263,0.642531934806327,1
"condition_709","709","Chronic or recurrent vomiting","condition_1813","1813","Penetrating wound (such as a stick)",0,1.14792786141871,1.14750170398002,0.858053028425334,1
"condition_709","709","Chronic or recurrent vomiting","condition_1817","1817","Torn or broken toenail",2,2.64935223910716,2.64717899978084,0.655092595234396,1
"condition_709","709","Chronic or recurrent vomiting","condition_1898","1898","Other trauma",1,3.58865908876928,3.58451962358107,0.914232166861182,1
"condition_712","712","Food or medicine allergies","condition_713","713","Foreign body ingestion or blockage",3,4.9976024518158,4.98155616024418,0.814608390317786,1
"condition_712","712","Food or medicine allergies","condition_798","798","Other gastrointestinal condition",3,2.34980384494201,2.34763446231144,0.33565352553455,1
"condition_712","712","Food or medicine allergies","condition_916","916","Urinary tract infection (chronic or recurrent)",5,3.88540146701557,3.87796383286994,0.285696819947424,1
"condition_712","712","Food or medicine allergies","condition_1110","1110","Hip dysplasia",2,2.93763242408697,2.9141852781848,0.70858477558247,1
"condition_712","712","Food or medicine allergies","condition_1117","1117","Patellar luxation",1,1.99087518724314,1.98769638449904,0.758915942259415,1
"condition_712","712","Food or medicine allergies","condition_1198","1198","Other orthopedic condition",2,3.04495144383279,3.04101313974693,0.725487210669326,1
"condition_712","712","Food or medicine allergies","condition_1605","1605","Bordetella and/or parainfluenza (kennel cough)",13,10.4757306401672,10.4324691685748,0.21724727784788,1
"condition_712","712","Food or medicine allergies","condition_1609","1609","Coccidia",5,5.45155091277003,5.4398506875337,0.576756826603051,1
"condition_712","712","Food or medicine allergies","condition_1616","1616","Gastrointestinal parasites",3,4.84905129220697,4.83971003525262,0.799686800468328,1
"condition_712","712","Food or medicine allergies","condition_1617","1617","Giardia",27,20.4575931278545,20.3072153298252,0.0732760223999496,1
"condition_712","712","Food or medicine allergies","condition_1619","1619","Heartworm infection",0,2.24483718719047,2.24184141744314,0.933099341838422,1
"condition_712","712","Food or medicine allergies","condition_1622","1622","Hookworms",7,7.28483753787801,7.26276189359446,0.542087041940237,1
"condition_712","712","Food or medicine allergies","condition_1630","1630","Parvovirus",2,1.84598777868148,1.84472433630567,0.454859163295032,1
"condition_712","712","Food or medicine allergies","condition_1634","1634","Roundworms",6,7.89928009129025,7.87251960027645,0.75076906916657,1
"condition_712","712","Food or medicine allergies","condition_1637","1637","Tapeworms",1,5.21991009380553,5.21055358376986,0.967747836453073,1
"condition_712","712","Food or medicine allergies","condition_1698","1698","Other infectious disease",3,2.41109891319762,2.40850699403739,0.35217237356792,1
"condition_712","712","Food or medicine allergies","condition_1701","1701","Chocolate",2,4.92076423889528,4.91316414671016,0.906197607071579,1
"condition_712","712","Food or medicine allergies","condition_1703","1703","Grapes or raisins",2,2.90638770843835,2.90300158134295,0.702627983269423,1
"condition_712","712","Food or medicine allergies","condition_1704","1704","Ingestion of human medications",2,3.32806670112561,3.32450036222032,0.766808822781327,1
"condition_712","712","Food or medicine allergies","condition_1798","1798","Other ToxinConsumption",6,3.9158990892833,3.90957427225264,0.145934014876918,1
"condition_712","712","Food or medicine allergies","condition_1801","1801","Dog bite",8,13.4918765182892,13.3994302578697,0.933231416395019,1
"condition_712","712","Food or medicine allergies","condition_1805","1805","Fractured bone (other bone in limb)",1,3.05729417935724,3.05323504603474,0.880477862077617,1
"condition_712","712","Food or medicine allergies","condition_1812","1812","Laceration",3,6.14331975324368,6.11789195115183,0.89810553834576,1
"condition_712","712","Food or medicine allergies","condition_1813","1813","Penetrating wound (such as a stick)",2,2.74437282743549,2.7393161842771,0.673553992279673,1
"condition_712","712","Food or medicine allergies","condition_1817","1817","Torn or broken toenail",6,6.3568749208414,6.32974138445936,0.556399943556065,1
"condition_712","712","Food or medicine allergies","condition_1898","1898","Other trauma",3,7.26025090345659,7.23999789235904,0.943324588693836,1
"condition_713","713","Foreign body ingestion or blockage","condition_798","798","Other gastrointestinal condition",3,2.44776635502685,2.44520697631114,0.361986215357727,1
"condition_713","713","Foreign body ingestion or blockage","condition_916","916","Urinary tract infection (chronic or recurrent)",2,4.79381906198994,4.7820337611108,0.899303221092395,1
"condition_713","713","Foreign body ingestion or blockage","condition_1110","1110","Hip dysplasia",2,2.61887876676281,2.60759049125608,0.649234014329332,1
"condition_713","713","Foreign body ingestion or blockage","condition_1117","1117","Patellar luxation",1,2.26262175633512,2.259171176834,0.799556333221928,1
"condition_713","713","Foreign body ingestion or blockage","condition_1198","1198","Other orthopedic condition",1,3.45685212336747,3.45149671329651,0.906988811255906,1
"condition_713","713","Foreign body ingestion or blockage","condition_1605","1605","Bordetella and/or parainfluenza (kennel cough)",7,10.8127985129803,10.7734048127381,0.87730685830458,1
"condition_713","713","Foreign body ingestion or blockage","condition_1609","1609","Coccidia",4,6.03464847207666,6.01953343047742,0.796530669255832,1
"condition_713","713","Foreign body ingestion or blockage","condition_1616","1616","Gastrointestinal parasites",4,5.26633583229436,5.25658728191599,0.709638129475995,1
"condition_713","713","Foreign body ingestion or blockage","condition_1617","1617","Giardia",22,21.5973584024665,21.4423291229526,0.46535458743925,1
"condition_713","713","Foreign body ingestion or blockage","condition_1619","1619","Heartworm infection",3,2.45699123147189,2.45380181039283,0.364428369250409,1
"condition_713","713","Foreign body ingestion or blockage","condition_1622","1622","Hookworms",8,7.56554364899028,7.54564926878464,0.437165190927443,1
"condition_713","713","Foreign body ingestion or blockage","condition_1630","1630","Parvovirus",2,2.18448588331631,2.18247984343724,0.549690169543293,1
"condition_713","713","Foreign body ingestion or blockage","condition_1634","1634","Roundworms",6,8.64959935575556,8.6180762827885,0.816619694348452,1
"condition_713","713","Foreign body ingestion or blockage","condition_1637","1637","Tapeworms",7,5.65911582918399,5.6486791623518,0.286315764233761,1
"condition_713","713","Foreign body ingestion or blockage","condition_1698","1698","Other infectious disease",3,2.3893849933308,2.38736872930138,0.346350739651389,1
"condition_713","713","Foreign body ingestion or blockage","condition_1701","1701","Chocolate",3,5.5712864243462,5.56139805798233,0.862216376649306,1
"condition_713","713","Foreign body ingestion or blockage","condition_1703","1703","Grapes or raisins",3,2.94735319796345,2.9445856362711,0.487762242619451,1
"condition_713","713","Foreign body ingestion or blockage","condition_1704","1704","Ingestion of human medications",3,3.92367342300738,3.91795301151064,0.679623910307269,1
"condition_713","713","Foreign body ingestion or blockage","condition_1798","1798","Other ToxinConsumption",4,4.29029176214986,4.28242928369906,0.555779832954129,1
"condition_713","713","Foreign body ingestion or blockage","condition_1801","1801","Dog bite",11,13.4349493424222,13.3585204418186,0.747361364611505,1
"condition_713","713","Foreign body ingestion or blockage","condition_1805","1805","Fractured bone (other bone in limb)",2,2.93845591242414,2.93549688774096,0.708064174822368,1
"condition_713","713","Foreign body ingestion or blockage","condition_1812","1812","Laceration",7,6.58295585066658,6.55162448220765,0.435285818328031,1
"condition_713","713","Foreign body ingestion or blockage","condition_1813","1813","Penetrating wound (such as a stick)",4,2.76022282790182,2.75584608836054,0.227585998507775,1
"condition_713","713","Foreign body ingestion or blockage","condition_1817","1817","Torn or broken toenail",5,6.37003824459612,6.34837393263725,0.706694175214978,1
"condition_713","713","Foreign body ingestion or blockage","condition_1898","1898","Other trauma",2,7.40480085760406,7.38645321007342,0.976630927169436,1
"condition_798","798","Other gastrointestinal condition","condition_916","916","Urinary tract infection (chronic or recurrent)",0,1.87472298191416,1.87344902022533,0.914605139597533,1
"condition_798","798","Other gastrointestinal condition","condition_1110","1110","Hip dysplasia",1,0.99548645760013,0.995070062320736,0.498194908253981,1
"condition_798","798","Other gastrointestinal condition","condition_1117","1117","Patellar luxation",0,1.61125389513225,1.60874126106733,0.898018699290801,1
"condition_798","798","Other gastrointestinal condition","condition_1198","1198","Other orthopedic condition",5,1.57529497612042,1.57432628646068,0.00317196386776164,1
"condition_798","798","Other gastrointestinal condition","condition_1605","1605","Bordetella and/or parainfluenza (kennel cough)",2,5.34810629998656,5.33874935131251,0.926336373716246,1
"condition_798","798","Other gastrointestinal condition","condition_1609","1609","Coccidia",1,2.88420361632513,2.88108012477923,0.86651545749942,1
"condition_798","798","Other gastrointestinal condition","condition_1616","1616","Gastrointestinal parasites",3,2.45559694220519,2.45371850900016,0.364091817924447,1
"condition_798","798","Other gastrointestinal condition","condition_1617","1617","Giardia",9,10.775163139569,10.7369463986593,0.706004182556643,1
"condition_798","798","Other gastrointestinal condition","condition_1619","1619","Heartworm infection",0,1.32553611551871,1.32443476047973,0.875297933049571,1
"condition_798","798","Other gastrointestinal condition","condition_1622","1622","Hookworms",3,3.60764850728022,3.60354046167967,0.625554312598889,1
"condition_798","798","Other gastrointestinal condition","condition_1630","1630","Parvovirus",1,1.06265528250907,1.06221400171448,0.524237861838087,1
"condition_798","798","Other gastrointestinal condition","condition_1634","1634","Roundworms",5,3.94049701363197,3.93547979549259,0.296644358018495,1
"condition_798","798","Other gastrointestinal condition","condition_1637","1637","Tapeworms",3,2.91257604814904,2.90960255004271,0.479562227304635,1
"condition_798","798","Other gastrointestinal condition","condition_1698","1698","Other infectious disease",1,1.21030485343564,1.20979216570184,0.575816587006785,1
"condition_798","798","Other gastrointestinal condition","condition_1701","1701","Chocolate",2,2.79810025004903,2.79550948594339,0.683439644826001,1
"condition_798","798","Other gastrointestinal condition","condition_1703","1703","Grapes or raisins",1,1.49884609673339,1.49808376826836,0.658204035490609,1
"condition_798","798","Other gastrointestinal condition","condition_1704","1704","Ingestion of human medications",3,1.89361251882745,1.89235781658331,0.210618522475782,1
"condition_798","798","Other gastrointestinal condition","condition_1798","1798","Other ToxinConsumption",1,2.365148042894,2.36249257776171,0.812774476902083,1
"condition_798","798","Other gastrointestinal condition","condition_1801","1801","Dog bite",4,6.18769796414491,6.17566426569613,0.810659729224887,1
"condition_798","798","Other gastrointestinal condition","condition_1805","1805","Fractured bone (other bone in limb)",2,1.51795637343184,1.51714840903857,0.347766950322776,1
"condition_798","798","Other gastrointestinal condition","condition_1812","1812","Laceration",4,2.85213915956514,2.84912008250253,0.248239862154854,1
"condition_798","798","Other gastrointestinal condition","condition_1813","1813","Penetrating wound (such as a stick)",1,1.17487841316524,1.17443883040073,0.564098740448046,1
"condition_798","798","Other gastrointestinal condition","condition_1817","1817","Torn or broken toenail",2,2.78041029972103,2.7779258808852,0.680191261607948,1
"condition_798","798","Other gastrointestinal condition","condition_1898","1898","Other trauma",3,3.69238769506402,3.68806002062382,0.640777362160851,1
"condition_916","916","Urinary tract infection (chronic or recurrent)","condition_1110","1110","Hip dysplasia",1,2.63923463676838,2.63169668531869,0.843864795336383,1
"condition_916","916","Urinary tract infection (chronic or recurrent)","condition_1117","1117","Patellar luxation",3,2.39055255686464,2.38474930187296,0.346549669211462,1
"condition_916","916","Urinary tract infection (chronic or recurrent)","condition_1198","1198","Other orthopedic condition",2,3.32735726903607,3.32136172622436,0.766794991858653,1
"condition_916","916","Urinary tract infection (chronic or recurrent)","condition_1605","1605","Bordetella and/or parainfluenza (kennel cough)",13,10.0818739604987,10.0387361421676,0.178522503061491,1
"condition_916","916","Urinary tract infection (chronic or recurrent)","condition_1609","1609","Coccidia",5,6.1246853663132,6.10521539806267,0.675509137490186,1
"condition_916","916","Urinary tract infection (chronic or recurrent)","condition_1616","1616","Gastrointestinal parasites",4,5.53415780882121,5.51899002082469,0.743134970929102,1
"condition_916","916","Urinary tract infection (chronic or recurrent)","condition_1617","1617","Giardia",21,22.1507356084109,21.9265510017188,0.597061430900485,1
"condition_916","916","Urinary tract infection (chronic or recurrent)","condition_1619","1619","Heartworm infection",1,2.58716143724125,2.58170611551417,0.838373960566448,1
"condition_916","916","Urinary tract infection (chronic or recurrent)","condition_1622","1622","Hookworms",5,7.97574360712454,7.94545627802193,0.854444888836322,1
"condition_916","916","Urinary tract infection (chronic or recurrent)","condition_1630","1630","Parvovirus",1,2.37259927374552,2.36958907239166,0.813716781957036,1
"condition_916","916","Urinary tract infection (chronic or recurrent)","condition_1634","1634","Roundworms",8,8.59607386199616,8.56122577077207,0.580713557184708,1
"condition_916","916","Urinary tract infection (chronic or recurrent)","condition_1637","1637","Tapeworms",5,5.80966932347936,5.79417890460233,0.631702453422655,1
"condition_916","916","Urinary tract infection (chronic or recurrent)","condition_1698","1698","Other infectious disease",1,2.02781938314217,2.02619394567092,0.764872743576807,1
"condition_916","916","Urinary tract infection (chronic or recurrent)","condition_1701","1701","Chocolate",8,5.90685467740629,5.89077742508993,0.194231357085001,1
"condition_916","916","Urinary tract infection (chronic or recurrent)","condition_1703","1703","Grapes or raisins",6,2.80984759955972,2.80644340405461,0.0284361559516021,1
"condition_916","916","Urinary tract infection (chronic or recurrent)","condition_1704","1704","Ingestion of human medications",2,3.96117241451859,3.9538508695175,0.838005146386953,1
"condition_916","916","Urinary tract infection (chronic or recurrent)","condition_1798","1798","Other ToxinConsumption",2,4.42655973341923,4.41582599600803,0.875901979049132,1
"condition_916","916","Urinary tract infection (chronic or recurrent)","condition_1801","1801","Dog bite",13,12.8450024952641,12.7676356012213,0.482700109605619,1
"condition_916","916","Urinary tract infection (chronic or recurrent)","condition_1805","1805","Fractured bone (other bone in limb)",1,2.55908376190306,2.5565111099229,0.835242693833454,1
"condition_916","916","Urinary tract infection (chronic or recurrent)","condition_1812","1812","Laceration",5,5.71699417881663,5.70136646486651,0.618018138803814,1
"condition_916","916","Urinary tract infection (chronic or recurrent)","condition_1813","1813","Penetrating wound (such as a stick)",2,2.87644413058346,2.87176416788514,0.697488122475174,1
"condition_916","916","Urinary tract infection (chronic or recurrent)","condition_1817","1817","Torn or broken toenail",6,5.96796379687825,5.9490165360818,0.494760184090698,1
"condition_916","916","Urinary tract infection (chronic or recurrent)","condition_1898","1898","Other trauma",7,7.46611721623814,7.44232890285413,0.5678331236028,1
"condition_1110","1110","Hip dysplasia","condition_1117","1117","Patellar luxation",1,0.695856382530489,0.695608529062808,0.357680062102305,1
"condition_1110","1110","Hip dysplasia","condition_1605","1605","Bordetella and/or parainfluenza (kennel cough)",4,5.31873697361976,5.30110167499604,0.716597484474634,1
"condition_1110","1110","Hip dysplasia","condition_1609","1609","Coccidia",1,2.76557345573412,2.76121225494759,0.855999481792113,1
"condition_1110","1110","Hip dysplasia","condition_1616","1616","Gastrointestinal parasites",0,2.75961801638266,2.75355319341917,0.951847609720846,1
"condition_1110","1110","Hip dysplasia","condition_1617","1617","Giardia",4,10.4091858953825,10.3556645908664,0.97679547982763,1
"condition_1110","1110","Hip dysplasia","condition_1619","1619","Heartworm infection",0,1.21061423077889,1.20960675835354,0.864494490271749,1
"condition_1110","1110","Hip dysplasia","condition_1622","1622","Hookworms",4,4.20925793676063,4.19410261838911,0.540692773372574,1
"condition_1110","1110","Hip dysplasia","condition_1630","1630","Parvovirus",0,1.07414382588393,1.07352208858736,0.850064293715468,1
"condition_1110","1110","Hip dysplasia","condition_1634","1634","Roundworms",3,4.42257100568335,4.40490961831636,0.75105266812976,1
"condition_1110","1110","Hip dysplasia","condition_1637","1637","Tapeworms",2,2.87171834985233,2.86781736459412,0.696637828577979,1
"condition_1110","1110","Hip dysplasia","condition_1698","1698","Other infectious disease",0,1.20235473595062,1.20122242800096,0.863687184907661,1
"condition_1110","1110","Hip dysplasia","condition_1701","1701","Chocolate",2,2.51381487197374,2.51135450898099,0.627117892579572,1
"condition_1110","1110","Hip dysplasia","condition_1703","1703","Grapes or raisins",0,1.4878282168198,1.48652965882356,0.888824090518648,1
"condition_1110","1110","Hip dysplasia","condition_1704","1704","Ingestion of human medications",0,1.69417044693188,1.6929625152076,0.903553308963056,1
"condition_1110","1110","Hip dysplasia","condition_1798","1798","Other ToxinConsumption",0,1.74783513606897,1.74655291826537,0.90700619333108,1
"condition_1110","1110","Hip dysplasia","condition_1801","1801","Dog bite",0,7.39795981881557,7.33539181757758,0.996847609103284,1
"condition_1110","1110","Hip dysplasia","condition_1805","1805","Fractured bone (other bone in limb)",0,1.47328240935761,1.47184956182579,0.887698507873831,1
"condition_1110","1110","Hip dysplasia","condition_1812","1812","Laceration",3,3.44656051036026,3.4267517251557,0.595313222399169,1
"condition_1110","1110","Hip dysplasia","condition_1813","1813","Penetrating wound (such as a stick)",0,1.62785730961706,1.62313085610381,0.899327924846985,1
"condition_1110","1110","Hip dysplasia","condition_1817","1817","Torn or broken toenail",1,3.71138564994424,3.68362350584979,0.921129808823498,1
"condition_1110","1110","Hip dysplasia","condition_1898","1898","Other trauma",2,3.82032718786251,3.81185270527797,0.824423507053428,1
"condition_1117","1117","Patellar luxation","condition_1605","1605","Bordetella and/or parainfluenza (kennel cough)",4,6.47529975284569,6.44189352618368,0.835284689245674,1
"condition_1117","1117","Patellar luxation","condition_1609","1609","Coccidia",3,3.30068501556817,3.2916167262035,0.565816186807463,1
"condition_1117","1117","Patellar luxation","condition_1616","1616","Gastrointestinal parasites",3,2.92859466055124,2.92235301038615,0.48334103013345,1
"condition_1117","1117","Patellar luxation","condition_1617","1617","Giardia",11,13.4824876566442,13.3353330686453,0.751686431115682,1
"condition_1117","1117","Patellar luxation","condition_1619","1619","Heartworm infection",1,2.3471145126669,2.33734277161489,0.810878094026761,1
"condition_1117","1117","Patellar luxation","condition_1622","1622","Hookworms",3,4.22742473045667,4.21446428990265,0.72504443161273,1
"condition_1117","1117","Patellar luxation","condition_1630","1630","Parvovirus",0,1.41062445583523,1.40860854179905,0.882690953467693,1
"condition_1117","1117","Patellar luxation","condition_1634","1634","Roundworms",4,4.11865451632555,4.10687913589344,0.523344807599729,1
"condition_1117","1117","Patellar luxation","condition_1637","1637","Tapeworms",4,3.85969962592712,3.84681040424002,0.4714866498027,1
"condition_1117","1117","Patellar luxation","condition_1698","1698","Other infectious disease",1,1.39444104621563,1.3928386813814,0.630893007887691,1
"condition_1117","1117","Patellar luxation","condition_1701","1701","Chocolate",5,4.19884588983577,4.18279249793482,0.347630169572223,1
"condition_1117","1117","Patellar luxation","condition_1703","1703","Grapes or raisins",1,1.94428728666394,1.94114581423259,0.751037630486386,1
"condition_1117","1117","Patellar luxation","condition_1704","1704","Ingestion of human medications",3,2.47407054094554,2.4690880535062,0.368924684314134,1
"condition_1117","1117","Patellar luxation","condition_1798","1798","Other ToxinConsumption",5,3.33927264021873,3.32789723597989,0.181316221244558,1
"condition_1117","1117","Patellar luxation","condition_1801","1801","Dog bite",5,6.46677928864915,6.43636030546205,0.718420400433691,1
"condition_1117","1117","Patellar luxation","condition_1805","1805","Fractured bone (other bone in limb)",3,1.8042072318026,1.80136770115436,0.186477224320206,1
"condition_1117","1117","Patellar luxation","condition_1812","1812","Laceration",1,2.6010469466668,2.59642284731534,0.839793837018416,1
"condition_1117","1117","Patellar luxation","condition_1813","1813","Penetrating wound (such as a stick)",1,1.11777935969166,1.11692683774197,0.544367878454263,1
"condition_1117","1117","Patellar luxation","condition_1817","1817","Torn or broken toenail",1,2.72922853880488,2.72418110190355,0.852610165639423,1
"condition_1117","1117","Patellar luxation","condition_1898","1898","Other trauma",8,4.3949292932067,4.37925778777077,0.042470003640287,1
"condition_1198","1198","Other orthopedic condition","condition_1605","1605","Bordetella and/or parainfluenza (kennel cough)",2,7.07635060082039,7.0598405324414,0.971967581680644,1
"condition_1198","1198","Other orthopedic condition","condition_1609","1609","Coccidia",3,3.86058285496501,3.85489965915773,0.669420956234036,1
"condition_1198","1198","Other orthopedic condition","condition_1616","1616","Gastrointestinal parasites",3,3.37567477199101,3.37184036889196,0.581052684478326,1
"condition_1198","1198","Other orthopedic condition","condition_1617","1617","Giardia",8,14.2510171085335,14.1826087199075,0.951529138966391,1
"condition_1198","1198","Other orthopedic condition","condition_1619","1619","Heartworm infection",1,1.76629728208965,1.76438818755775,0.717996349083835,1
"condition_1198","1198","Other orthopedic condition","condition_1622","1622","Hookworms",2,4.81257495832945,4.8050460254564,0.900268800058382,1
"condition_1198","1198","Other orthopedic condition","condition_1630","1630","Parvovirus",0,1.36908794882533,1.36836551447788,0.879077800188644,1
"condition_1198","1198","Other orthopedic condition","condition_1634","1634","Roundworms",3,5.28931063035942,5.27988202686236,0.840449182727664,1
"condition_1198","1198","Other orthopedic condition","condition_1637","1637","Tapeworms",1,3.56583364804295,3.56194257248842,0.913008787106171,1
"condition_1198","1198","Other orthopedic condition","condition_1698","1698","Other infectious disease",1,1.52200846053577,1.52125434463825,0.663936334252466,1
"condition_1198","1198","Other orthopedic condition","condition_1701","1701","Chocolate",4,3.88079275000934,3.87538573774784,0.475857073185306,1
"condition_1198","1198","Other orthopedic condition","condition_1703","1703","Grapes or raisins",1,1.96550100617178,1.96422471521637,0.754557379603577,1
"condition_1198","1198","Other orthopedic condition","condition_1704","1704","Ingestion of human medications",0,2.56574777961184,2.56339613645881,0.945480742195,1
"condition_1198","1198","Other orthopedic condition","condition_1798","1798","Other ToxinConsumption",6,2.88223414206214,2.87869593915757,0.0330623637661382,1
"condition_1198","1198","Other orthopedic condition","condition_1801","1801","Dog bite",8,8.60390743469863,8.57756320873628,0.581682610042246,1
"condition_1198","1198","Other orthopedic condition","condition_1805","1805","Fractured bone (other bone in limb)",3,1.9394623571234,1.93818156796794,0.223096030124251,1
"condition_1198","1198","Other orthopedic condition","condition_1812","1812","Laceration",3,3.87951570402705,3.87333154307313,0.672522990054547,1
"condition_1198","1198","Other orthopedic condition","condition_1813","1813","Penetrating wound (such as a stick)",1,1.74864591986405,1.74739971283638,0.714420034955974,1
"condition_1198","1198","Other orthopedic condition","condition_1817","1817","Torn or broken toenail",2,3.9792679096443,3.97319532051144,0.839636875979007,1
"condition_1198","1198","Other orthopedic condition","condition_1898","1898","Other trauma",6,4.80118706857393,4.79385192595073,0.292006817017472,1
"condition_1605","1605","Bordetella and/or parainfluenza (kennel cough)","condition_1609","1609","Coccidia",11,12.5749451616224,12.5257261484194,0.671841592576884,1
